"Table_Number","Year","Measure","Age","Sex","Indigenous_Status","Description1","Description2","Description3","Description4","Description5","Description6","Uncertainty","Data_Source","Unit","NSW","Vic","Qld","WA","SA","Tas","ACT","NT","Aust"
"SE10d.1","2023","Prisoner legal status","18+ years old","All people","Non-Indigenous people","People in prison custody at 30 June","Proportion","Non-Indigenous people","Sentenced","","18+ years old","","Derived from ABS Prisoners in Australia","%","60.8","64.0","63.6","69.9","59.1","63.8","57.8","58.9","63.3"
"SE10d.1","2023","Prisoner legal status","18+ years old","All people","Non-Indigenous people","People in prison custody at 30 June","Proportion","Non-Indigenous people","Unsentenced","","18+ years old","","Derived from ABS Prisoners in Australia","%","39.1","35.9","35.9","29.8","40.3","35.5","45.5","41.1","36.6"
"SE10d.1","2023","Prisoner legal status","18+ years old","All people","Aboriginal and Torres Strait Islander people","People in prison custody at 30 June","Number","Aboriginal and Torres Strait Islander people","Sentenced","","18+ years old","","ABS Prisoners in Australia","no.","2145","438","2399","1625","319","83","52","1095","8155"
"SE10d.1","2023","Prisoner legal status","18+ years old","All people","Aboriginal and Torres Strait Islander people","People in prison custody at 30 June","Number","Aboriginal and Torres Strait Islander people","Unsentenced","","18+ years old","","ABS Prisoners in Australia","no.","1370","378","1383","1234","407","85","49","763","5663"
"SE10d.1","2023","Prisoner legal status","18+ years old","All people","Non-Indigenous people","People in prison custody at 30 June","Number","Non-Indigenous people","Sentenced","","18+ years old","","ABS Prisoners in Australia","no.","5345","3535","4088","2688","1343","370","155","142","17674"
"SE10d.1","2023","Prisoner legal status","18+ years old","All people","Non-Indigenous people","People in prison custody at 30 June","Number","Non-Indigenous people","Unsentenced","","18+ years old","","ABS Prisoners in Australia","no.","3435","1983","2305","1147","916","206","122","99","10213"
"SE10d.1","2023","Prisoner legal status","18+ years old","All people","Aboriginal and Torres Strait Islander people","People in prison custody at 30 June","Number","Aboriginal and Torres Strait Islander people","Total","","18+ years old","","ABS Prisoners in Australia","no.","3510","812","3801","2867","726","169","102","1860","13852"
"SE10d.1","2023","Prisoner legal status","18+ years old","All people","Non-Indigenous people","People in prison custody at 30 June","Number","Non-Indigenous people","Total","","18+ years old","","ABS Prisoners in Australia","no.","8788","5520","6424","3844","2272","580","268","241","27942"
"SE10d.1","2023","Prisoner legal status","18+ years old","All people","Unknown Indigenous status","People in prison custody at 30 June","Number","Indigenous status not stated","Total","","18+ years old","","ABS Prisoners in Australia","no.","19","109","0","0","0","0","5","0","133"
"SE10d.1","2022","Prisoner legal status","18+ years old","All people","Aboriginal and Torres Strait Islander people","People in prison custody at 30 June","Proportion","Aboriginal and Torres Strait Islander people","Sentenced","","18+ years old","","Derived from ABS Prisoners in Australia","%","59.4","50.8","65.0","64.1","40.5","62.2","61.5","64.8","60.9"
"SE10d.1","2022","Prisoner legal status","18+ years old","All people","Aboriginal and Torres Strait Islander people","People in prison custody at 30 June","Proportion","Aboriginal and Torres Strait Islander people","Unsentenced","","18+ years old","","Derived from ABS Prisoners in Australia","%","40.8","49.1","34.3","35.5","59.2","41.3","40.6","35.1","38.8"
"SE10d.1","2022","Prisoner legal status","18+ years old","All people","Non-Indigenous people","People in prison custody at 30 June","Proportion","Non-Indigenous people","Sentenced","","18+ years old","","Derived from ABS Prisoners in Australia","%","63.8","59.2","66.2","73.4","60.6","67.7","58.9","61.9","64.4"
"SE10d.1","2022","Prisoner legal status","18+ years old","All people","Non-Indigenous people","People in prison custody at 30 June","Proportion","Non-Indigenous people","Unsentenced","","18+ years old","","Derived from ABS Prisoners in Australia","%","36.2","40.8","33.2","26.2","39.5","30.9","41.4","39.3","35.4"
"SE10d.1","2022","Prisoner legal status","18+ years old","All people","Aboriginal and Torres Strait Islander people","People in prison custody at 30 June","Number","Aboriginal and Torres Strait Islander people","Sentenced","","18+ years old","","ABS Prisoners in Australia","no.","2141","353","2217","1616","301","89","59","1090","7860"
"SE10d.1","2022","Prisoner legal status","18+ years old","All people","Aboriginal and Torres Strait Islander people","People in prison custody at 30 June","Number","Aboriginal and Torres Strait Islander people","Unsentenced","","18+ years old","","ABS Prisoners in Australia","no.","1470","341","1170","895","440","59","39","591","5004"
"SE10d.1","2022","Prisoner legal status","18+ years old","All people","Non-Indigenous people","People in prison custody at 30 June","Number","Non-Indigenous people","Sentenced","","18+ years old","","ABS Prisoners in Australia","no.","5585","3377","3949","2755","1363","331","165","153","17675"
"SE10d.1","2022","Prisoner legal status","18+ years old","All people","Non-Indigenous people","People in prison custody at 30 June","Number","Non-Indigenous people","Unsentenced","","18+ years old","","ABS Prisoners in Australia","no.","3173","2325","1979","985","889","151","116","97","9717"
"SE10d.1","2022","Prisoner legal status","18+ years old","All people","Aboriginal and Torres Strait Islander people","People in prison custody at 30 June","Number","Aboriginal and Torres Strait Islander people","Total","","18+ years old","","ABS Prisoners in Australia","no.","3606","695","3410","2521","743","143","96","1683","12902"
"SE10d.1","2022","Prisoner legal status","18+ years old","All people","Non-Indigenous people","People in prison custody at 30 June","Number","Non-Indigenous people","Total","","18+ years old","","ABS Prisoners in Australia","no.","8754","5703","5962","3755","2251","489","280","247","27446"
"SE10d.1","2022","Prisoner legal status","18+ years old","All people","Unknown Indigenous status","People in prison custody at 30 June","Number","Indigenous status not stated","Total","","18+ years old","","ABS Prisoners in Australia","no.","13","166","0","0","61","0","3","0","244"
"SE10d.1","2021","Prisoner legal status","18+ years old","All people","Aboriginal and Torres Strait Islander people","People in prison custody at 30 June","Proportion","Aboriginal and Torres Strait Islander people","Sentenced","","18+ years old","","Derived from ABS Prisoners in Australia","%","63.9","50.3","68.4","65.4","42.5","57.9","63.3","65.3","63.5"
"SE10d.1","2021","Prisoner legal status","18+ years old","All people","Aboriginal and Torres Strait Islander people","People in prison custody at 30 June","Proportion","Aboriginal and Torres Strait Islander people","Unsentenced","","18+ years old","","Derived from ABS Prisoners in Australia","%","36.2","50.7","31.0","34.0","56.5","40.1","37.8","34.5","36.2"
"SE10d.1","2021","Prisoner legal status","18+ years old","All people","Non-Indigenous people","People in prison custody at 30 June","Proportion","Non-Indigenous people","Sentenced","","18+ years old","","Derived from ABS Prisoners in Australia","%","65.7","57.3","69.3","71.4","59.1","72.1","69.6","59.5","65.0"
"SE10d.1","2021","Prisoner legal status","18+ years old","All people","Non-Indigenous people","People in prison custody at 30 June","Proportion","Non-Indigenous people","Unsentenced","","18+ years old","","Derived from ABS Prisoners in Australia","%","34.4","42.7","30.2","28.4","40.6","27.3","33.0","42.1","34.8"
"SE10d.1","2021","Prisoner legal status","18+ years old","All people","Aboriginal and Torres Strait Islander people","People in prison custody at 30 June","Number","Aboriginal and Torres Strait Islander people","Sentenced","","18+ years old","","ABS Prisoners in Australia","no.","2298","386","2379","1741","316","88","62","1006","8275"
"SE10d.1","2021","Prisoner legal status","18+ years old","All people","Aboriginal and Torres Strait Islander people","People in prison custody at 30 June","Number","Aboriginal and Torres Strait Islander people","Unsentenced","","18+ years old","","ABS Prisoners in Australia","no.","1301","389","1077","905","420","61","37","531","4725"
"SE10d.1","2021","Prisoner legal status","18+ years old","All people","Non-Indigenous people","People in prison custody at 30 June","Number","Non-Indigenous people","Sentenced","","18+ years old","","ABS Prisoners in Australia","no.","6249","3622","4492","2892","1396","354","190","154","19341"
"SE10d.1","2021","Prisoner legal status","18+ years old","All people","Non-Indigenous people","People in prison custody at 30 June","Number","Non-Indigenous people","Unsentenced","","18+ years old","","ABS Prisoners in Australia","no.","3270","2699","1956","1149","960","134","90","109","10350"
"SE10d.1","2021","Prisoner legal status","18+ years old","All people","Aboriginal and Torres Strait Islander people","People in prison custody at 30 June","Number","Aboriginal and Torres Strait Islander people","Total","","18+ years old","","ABS Prisoners in Australia","no.","3597","768","3479","2664","744","152","98","1540","13039"
"SE10d.1","2021","Prisoner legal status","18+ years old","All people","Non-Indigenous people","People in prison custody at 30 June","Number","Non-Indigenous people","Total","","18+ years old","","ABS Prisoners in Australia","no.","9515","6318","6480","4051","2364","491","273","259","29760"
"SE10d.1","2021","Prisoner legal status","18+ years old","All people","Unknown Indigenous status","People in prison custody at 30 June","Number","Indigenous status not stated","Total","","18+ years old","","ABS Prisoners in Australia","no.","14","160","0","0","0","0","0","0","166"
"SE10d.1","2020","Prisoner legal status","18+ years old","All people","Aboriginal and Torres Strait Islander people","People in prison custody at 30 June","Proportion","Aboriginal and Torres Strait Islander people","Sentenced","","18+ years old","","Derived from ABS Prisoners in Australia","%","65.8","56.5","69.0","68.8","46.5","66.9","57.8","70.1","66.0"
